X,Y,CCN,REPORT_DAT,START_DATE,END_DATE,BLOCK,OFFENSE,METHOD,SHIFT,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,BID,XBLOCK,YBLOCK,LATITUDE,LONGITUDE,OBJECTID,OCTO_RECORD_ID
397831,137367,20016708,2020/01/28 10:56:23+00,2020/01/28 09:55:18+00,2020/01/28 10:35:34+00,900 - 999 BLOCK OF L STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,2,2G,3,307,Cluster 8,004902 3,004902,Precinct 129,,397831,137367,38.904156468,-77.0250061076,959011807,
403417,135177,20182972,2020/12/27 20:04:37+00,2020/12/27 12:54:07+00,2020/12/27 14:11:48+00,3200 - 3299 BLOCK OF D STREET SE,THEFT/OTHER,OTHERS,EVENING,7,7B,6,603,Cluster 32,007708 2,007708,Precinct 132,,403417,135177,38.8844241793,-76.9606167631,959011819,
398946,139092,20183096,2020/12/27 21:46:49+00,2020/12/27 19:49:20+00,2020/12/27 21:23:27+00,2200 - 2299 BLOCK OF 1ST STREET NW,MOTOR VEHICLE THEFT,OTHERS,EVENING,5,5E,3,306,Cluster 21,003301 3,003301,Precinct 135,,398946,139092,38.9196978969,-77.0121540714,959011820,
400643,138931,20183167,2020/12/28 00:12:42+00,2020/12/27 23:43:03+00,2020/12/27 23:45:03+00,901 - 999 BLOCK OF BRENTWOOD ROAD NE,THEFT F/AUTO,OTHERS,EVENING,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,,400643,138931,38.918247953,-76.9925854753,959011821,
400789.229999997,135901.640000001,20401158,2020/08/15 22:21:21+00,2020/08/15 20:25:00+00,2020/08/15 21:29:00+00,1 - 99 BLOCK OF WALTER HOUP COURT NE,THEFT/OTHER,OTHERS,EVENING,6,6A,1,108,Cluster 26,008100 3,008100,Precinct 85,,400789.23,135901.64,38.890958296,-76.9909027574,959011830,
399995,135411,20401806,2020/11/25 16:44:17+00,2020/09/30 18:00:00+00,2020/11/13 21:15:00+00,400 - 499 BLOCK OF SEWARD SQUARE SE,THEFT/OTHER,OTHERS,DAY,6,6B,1,107,Cluster 26,006600 2,006600,Precinct 89,,399995,135411,38.8865387804,-77.0000576301,959011831,
398531,127938,20400938,2020/06/01 15:43:14+00,2020/05/28 17:00:00+00,2020/05/28 17:35:00+00,4500 - 4700 BLOCK OF SHEPHERD PARKWAY SW,THEFT/OTHER,OTHERS,DAY,8,8D,7,708,Cluster 44,010900 2,010900,Precinct 126,,398531,127938,38.8192175501,-77.0169157594,959011853,
397330,139035,20047500,2020/03/18 20:00:21+00,2020/03/18 03:00:53+00,2020/03/18 13:00:10+00,1300 - 1399 BLOCK OF W STREET NW,THEFT F/AUTO,OTHERS,EVENING,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,,397330,139035,38.9191809983,-77.0307885541,959011865,
400931,136105,20051130,2020/03/26 21:12:34+00,2020/03/26 19:49:45+00,2020/03/26 20:26:15+00,200 - 299 BLOCK OF 12TH PLACE NE,THEFT F/AUTO,OTHERS,EVENING,6,6A,1,108,Cluster 25,008002 2,008002,Precinct 86,,400931,136105,38.8927900997,-76.9892683371,959011866,
407011,135339,20051599,2020/03/28 01:31:16+00,2020/03/27 20:52:02+00,2020/03/27 21:21:44+00,5561 - 5698 BLOCK OF CENTRAL AVENUE SE,THEFT/OTHER,OTHERS,EVENING,7,7E,6,604,Cluster 33,009905 2,009905,Precinct 105,,407011,135339,38.8858622236,-76.9191918448,959011867,
398315,137185,20054226,2020/04/03 07:43:50+00,2020/04/03 07:21:58+00,,500 - 599 BLOCK OF K STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,6,6E,1,101,Cluster 8,004702 4,004702,Precinct 1,MOUNT VERNON TRIANGLE CID,398315,137185,38.9025180089,-77.0194256908,959011868,
401418,135377,20078601,2020/05/28 05:52:49+00,2020/05/28 04:13:11+00,2020/05/28 05:15:54+00,201 - 299 BLOCK OF 15TH STREET SE,THEFT/OTHER,OTHERS,MIDNIGHT,6,6B,1,107,Cluster 26,006900 1,006900,Precinct 87,,401418,135377,38.886231352,-76.9836561771,959011869,
396975,144247,20038085,2020/03/03 09:07:50+00,2020/03/03 08:12:54+00,2020/03/03 08:15:47+00,1400  - 1599 BLOCK OF SHERIDAN STREET NW,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,4,4A,4,402,Cluster 17,001803 3,001803,Precinct 60,,396975,144247,38.9661310359,-77.0349051433,959011870,
400246,139229,20038565,2020/03/04 01:54:22+00,2020/03/04 00:55:15+00,2020/03/04 01:57:34+00,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,THEFT/OTHER,OTHERS,EVENING,5,5F,5,502,Cluster 21,009204 2,009204,Precinct 74,,400246,139229,38.920932635,-76.9971632321,959011871,
404541,136535,20108868,2020/07/30 23:44:58+00,2020/07/30 18:17:50+00,2020/07/30 18:29:42+00,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,THEFT/OTHER,OTHERS,EVENING,7,7F,6,602,Cluster 30,007803 1,007803,Precinct 99,,404541,136535,38.8966524619,-76.94765293,959011872,
405126,136549,20111801,2020/08/05 22:10:36+00,2020/08/05 19:03:30+00,2020/08/05 20:03:12+00,4200 - 4399 BLOCK OF EDSON PLACE NE,ASSAULT W/DANGEROUS WEAPON,KNIFE,EVENING,7,7F,6,602,Cluster 30,007803 4,007803,Precinct 99,,405126,136549,38.8967753625,-76.9409091506,959011873,
400735,139964,20113676,2020/08/09 17:26:49+00,2020/08/08 16:30:40+00,2020/08/09 15:36:27+00,1000 - 1199 BLOCK OF HAMLIN STREET NE,BURGLARY,OTHERS,DAY,5,5B,5,504,Cluster 22,009302 1,009302,Precinct 73,,400735,139964,38.9275534762,-76.9915235041,959011874,
397855.869999997,140120.059999999,20119507,2020/08/21 20:57:29+00,2020/08/21 19:32:49+00,2020/08/21 19:38:12+00,700 - 999 BLOCK OF IRVING STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1E,4,409,Cluster 2,003100 1,003100,Precinct 38,,397855.87,140120.06,38.9289570047,-77.0247279823,959011875,
406428,136879,20119816,2020/08/22 07:51:15+00,2020/08/22 06:36:01+00,2020/08/22 07:36:01+00,5200 - 5299 BLOCK OF HAYES STREET NE,THEFT/OTHER,OTHERS,MIDNIGHT,7,7C,6,602,Cluster 31,007804 1,007804,Precinct 97,,406428,136879,38.8997395644,-76.9258970388,959011876,
405692,136006,20119869,2020/08/22 13:01:08+00,2020/08/22 04:00:21+00,2020/08/22 12:05:48+00,4700 - 4729 BLOCK OF BLAINE STREET NE,THEFT F/AUTO,OTHERS,DAY,7,7F,6,602,Cluster 33,007804 3,007804,Precinct 98,,405692,136006,38.8918803375,-76.9343889889,959011877,
396915,137320,20004128,2020/01/08 02:07:05+00,2020/01/08 00:53:58+00,2020/01/08 00:56:22+00,1500 - 1599 BLOCK OF L STREET NW,ASSAULT W/DANGEROUS WEAPON,KNIFE,EVENING,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,DOWNTOWN,396915,137320,38.9037303379,-77.0355663357,959011891,
397802,139380,20006169,2020/01/11 09:00:40+00,2020/01/11 06:00:13+00,2020/01/11 08:35:15+00,2300 - 2599 BLOCK OF SHERMAN AVENUE NW,THEFT F/AUTO,OTHERS,MIDNIGHT,1,1E,3,304,Cluster 2,003500 2,003500,Precinct 37,,397802,139380,38.9222901774,-77.0253468884,959011892,
399272,136594,20006395,2020/01/11 19:55:27+00,2020/01/10 18:00:37+00,2020/01/10 20:00:18+00,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,THEFT/OTHER,OTHERS,DAY,6,6C,1,102,Cluster 25,010603 1,010603,Precinct 144,CAPITOL HILL,399272,136594,38.8971953825,-77.0083921944,959011893,
399886,136784,20058606,2020/04/13 23:41:52+00,2020/04/12 00:00:58+00,2020/04/12 03:00:04+00,300 - 399 BLOCK OF G STREET NE,THEFT/OTHER,OTHERS,EVENING,6,6C,1,104,Cluster 25,008301 1,008301,Precinct 83,,399886,136784,38.8989072652,-77.0013141939,959011909,
398274,138222,20013918,2020/01/24 03:56:33+00,2020/01/23 23:34:13+00,2020/01/24 00:01:07+00,1600 - 1699 BLOCK OF 6TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2G,3,308,Cluster 7,004801 3,004801,Precinct 18,,398274,138222,38.9118595847,-77.0199009696,959011920,
398187,137264,20015269,2020/01/26 02:20:30+00,2020/01/26 00:31:51+00,2020/01/26 01:35:45+00,600 - 699 BLOCK OF NEW YORK AVENUE NW,THEFT F/AUTO,OTHERS,EVENING,2,2G,3,308,Cluster 8,004802 2,004802,Precinct 18,,398187,137264,38.9032294141,-77.02090156,959011921,
404541,136535,20016970,2020/01/29 00:19:53+00,2020/01/28 19:54:05+00,2020/01/28 22:17:02+00,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,MOTOR VEHICLE THEFT,OTHERS,EVENING,7,7F,6,602,Cluster 30,007803 1,007803,Precinct 99,,404541,136535,38.8966524619,-76.94765293,959011922,
397154,137053,20017516,2020/01/29 20:11:28+00,2020/01/29 10:17:33+00,2020/01/29 10:22:53+00,1400 - 1499 BLOCK OF I STREET NW,BURGLARY,OTHERS,EVENING,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 129,DOWNTOWN,397154,137053,38.9013259138,-77.0328098474,959011923,
399135,137781,20009623,2020/01/16 22:19:18+00,2019/12/14 15:13:33+00,2019/12/14 20:00:40+00,1 - 99 BLOCK OF HANOVER PLACE NW,THEFT/OTHER,OTHERS,EVENING,5,5E,3,308,Cluster 21,004600 1,004600,Precinct 19,,399135,137781,38.9078881749,-77.0099729896,959011938,
401480,135648,20145678,2020/10/11 23:12:39+00,2020/10/11 22:14:57+00,,1500 - 1599 BLOCK OF A STREET SE,THEFT/OTHER,OTHERS,EVENING,7,7D,1,107,Cluster 26,006801 2,006801,Precinct 87,,401480,135648,38.8886725204,-76.9829409834,959011944,
395499,139592,20146030,2020/10/12 18:43:00+00,2020/10/10 18:43:18+00,2020/10/12 18:43:22+00,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,DAY,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,,395499,139592,38.9241911629,-77.0519060013,959011945,
401323,133209,20146435,2020/10/13 15:49:29+00,2020/10/13 14:55:00+00,2020/10/13 15:10:39+00,1400 - 1498 BLOCK OF GOOD HOPE ROAD SE,ROBBERY,GUN,DAY,8,8A,6,607,Cluster 34,007601 5,007601,Precinct 140,ANACOSTIA,401323,133209,38.8667012987,-76.9847553169,959011946,
391726,138717,20147481,2020/10/15 13:31:46+00,2020/10/15 12:40:08+00,2020/10/15 12:47:53+00,4812 - 4859 BLOCK OF MACARTHUR BOULEVARD NW,THEFT F/AUTO,OTHERS,DAY,3,3D,2,205,Cluster 13,000804 2,000804,Precinct 8,,391726,138717,38.9162814571,-77.0954060605,959011947,
399995,139118,20011792,2020/01/20 18:06:47+00,2020/01/20 11:00:44+00,2020/01/20 17:07:16+00,400 - 499 BLOCK OF RHODE ISLAND AVENUE NE,THEFT F/AUTO,OTHERS,DAY,5,5F,5,502,Cluster 21,008702 1,008702,Precinct 75,,399995,139118,38.9199327454,-77.0000576571,959011948,
397935.68,134626.940000001,20012639,2020/01/22 12:54:20+00,2020/01/22 00:19:15+00,2020/01/22 03:00:36+00,700 - 899 BLOCK OF MAINE AVENUE SW,THEFT/OTHER,OTHERS,DAY,6,6D,1,103,Cluster 9,010202 5,010202,Precinct 142,SOUTHWEST,397935.68,134626.94,38.8794732425,-77.0237910334,959011949,
400686,134987,20012933,2020/01/22 16:28:22+00,2020/01/18 19:45:16+00,2020/01/18 20:00:33+00,1000 - 1099 BLOCK OF E STREET SE,THEFT/OTHER,OTHERS,DAY,6,6B,1,106,Cluster 26,007000 2,007000,Precinct 90,CAPITOL HILL,400686,134987,38.8827189585,-76.9920935751,959011950,
400541,136389,20013006,2020/01/22 18:14:02+00,2020/01/20 15:30:32+00,2020/01/20 16:15:45+00,400 - 469 BLOCK OF 9TH STREET NE,THEFT F/AUTO,OTHERS,DAY,6,6A,1,108,Cluster 25,008100 1,008100,Precinct 85,,400541,136389,38.8953488027,-76.9937636543,959011951,
404541,136535,20013051,2020/01/22 22:02:24+00,2020/01/22 17:00:34+00,2020/01/22 19:10:54+00,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,THEFT F/AUTO,OTHERS,EVENING,7,7F,6,602,Cluster 30,007803 1,007803,Precinct 99,,404541,136535,38.8966524619,-76.94765293,959011952,
406088,135110,20013601,2020/01/23 16:12:12+00,2020/01/23 14:05:23+00,2020/01/23 14:30:31+00,5000 - 5099 BLOCK OF D STREET SE,THEFT F/AUTO,OTHERS,DAY,7,7E,6,604,Cluster 33,009904 3,009904,Precinct 104,,406088,135110,38.8838061803,-76.929832284,959011953,
396108,138387,20015424,2020/01/26 11:15:13+00,2020/01/26 05:48:57+00,2020/01/26 06:15:37+00,1700 - 1799 BLOCK OF 20TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,2B,2,208,Cluster 6,004202 2,004202,Precinct 14,DUPONT CIRCLE,396108,138387,38.9133390377,-77.0448761198,959011954,
402736,139982,20016280,2020/01/27 18:35:11+00,2020/01/27 17:40:05+00,2020/01/27 18:15:24+00,2700 - 2799 BLOCK OF HAMLIN STREET NE,THEFT F/AUTO,OTHERS,DAY,5,5C,5,503,Cluster 22,011100 2,011100,Precinct 71,,402736,139982,38.9277116737,-76.9684466061,959011955,
397162,141258,20016327,2020/01/28 19:17:09+00,2020/01/27 19:20:57+00,2020/01/27 19:31:51+00,3900  - 3999 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,DAY,4,4C,4,404,Cluster 18,002504 2,002504,Precinct 47,,397162,141258,38.939205944,-77.0327350034,959011956,
393159,139530,20017860,2020/01/30 03:16:18+00,2020/01/29 17:00:36+00,2020/01/30 02:15:31+00,3900 - 4099 BLOCK OF DAVIS PLACE NW,BURGLARY,OTHERS,EVENING,3,3B,2,204,Cluster 14,000702 1,000702,Precinct 11,,393159,139530,38.9236175461,-77.0788904962,959011957,
405127,136802,20012381,2020/01/21 18:12:23+00,2020/01/21 16:51:11+00,,4200 - 4399 BLOCK OF GAULT PLACE NE,MOTOR VEHICLE THEFT,OTHERS,DAY,7,7C,6,602,Cluster 30,007803 1,007803,Precinct 99,,405127,136802,38.8990544717,-76.9408957346,959011963,
393173,142324,20012559,2020/01/21 22:40:47+00,2020/01/21 22:06:01+00,,4500 - 4599 BLOCK OF 40TH STREET NW,THEFT/OTHER,OTHERS,EVENING,3,3E,2,202,Cluster 11,001100 4,001100,Precinct 32,,393173,142324,38.9487868308,-77.0787568455,959011964,
393473,144062,20013243,2020/01/22 23:55:34+00,2020/01/22 23:00:04+00,2020/01/22 23:14:52+00,5523 - 5599 BLOCK OF CONNECTICUT AVENUE NW,THEFT F/AUTO,OTHERS,EVENING,3,3/4G,2,201,Cluster 10,001100 1,001100,Precinct 32,,393473,144062,38.9644454663,-77.0753125628,959011965,
398008,136402,20013511,2020/01/23 14:42:15+00,2020/01/22 11:00:48+00,2020/01/22 18:30:43+00,400 - 499 BLOCK OF 8TH STREET NW,THEFT F/AUTO,OTHERS,DAY,2,2C,1,102,Cluster 8,005802 4,005802,Precinct 143,DOWNTOWN,398008,136402,38.8954638211,-77.0229627002,959011966,
398758,145213,20013713,2020/01/23 19:01:11+00,2020/01/23 18:38:15+00,,100  - 199 BLOCK OF CARROLL STREET NW,THEFT/OTHER,OTHERS,DAY,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,,398758,145213,38.974837325,-77.0143330525,959011967,
401501,139260,20015594,2020/01/26 15:22:26+00,2020/01/26 10:56:32+00,2020/01/26 11:29:24+00,2234 - 2399 BLOCK OF 15TH STREET NE,MOTOR VEHICLE THEFT,OTHERS,DAY,5,5C,5,505,Cluster 22,009102 2,009102,Precinct 72,,401501,139260,38.9212106456,-76.9826910358,959011968,
400436,140334,20015685,2020/01/26 18:07:28+00,2020/01/25 16:00:37+00,2020/01/26 14:00:39+00,3300 - 3399 BLOCK OF 8TH STREET NE,THEFT/OTHER,OTHERS,DAY,5,5F,5,502,Cluster 21,009201 1,009201,Precinct 74,,400436,140334,38.9308867502,-76.9949715307,959011969,
398550,140250,20018110,2020/01/30 17:40:34+00,2020/01/30 15:24:31+00,2020/01/30 16:28:20+00,200 - 399 BLOCK OF IRVING STREET NW,THEFT F/AUTO,OTHERS,DAY,5,5E,4,405,Cluster 21,002302 1,002302,Precinct 44,,398550,140250,38.9301289641,-77.0167229428,959011970,
404428,133350,20158240,2020/11/05 21:06:57+00,2020/11/05 06:48:21+00,2020/11/05 10:38:30+00,3900 - 3999 BLOCK OF ALABAMA AVENUE SE,THEFT/OTHER,OTHERS,EVENING,7,7B,6,605,Cluster 34,009902 2,009902,Precinct 110,,404428,133350,38.8679613319,-76.9489760759,959011981,
400814,129809,20159677,2020/11/08 04:35:02+00,2020/11/08 03:14:14+00,2020/11/08 04:55:51+00,912 - 999 BLOCK OF VARNEY STREET SE,ROBBERY,GUN,MIDNIGHT,8,8E,7,706,Cluster 39,009700 3,009700,Precinct 121,,400814,129809,38.8360732432,-76.9906244529,959011982,
396559,137255,20160828,2020/11/10 16:55:29+00,2020/11/08 16:47:39+00,2020/11/08 16:55:41+00,1000 - 1099 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,DAY,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396559,137255,38.9031434735,-77.0396702609,959011983,
397497,137709,20161356,2020/11/11 10:14:11+00,2020/11/11 09:19:48+00,2020/11/11 10:10:22+00,1200 - 1299 BLOCK OF N STREET NW,BURGLARY,OTHERS,MIDNIGHT,2,2F,3,307,Cluster 7,005004 1,005004,Precinct 17,,397497,137709,38.9072364357,-77.0288579946,959011984,
400594,139371,20161954,2020/11/12 16:45:10+00,2020/11/12 16:00:19+00,2020/11/12 16:20:27+00,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,THEFT F/AUTO,OTHERS,DAY,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,,400594,139371,38.9222116506,-76.9931501206,959011985,
401996,136793,20162419,2020/11/13 18:02:41+00,2020/11/13 00:45:57+00,2020/11/13 10:16:00+00,1800 - 1869 BLOCK OF BENNING ROAD NE,THEFT F/AUTO,OTHERS,DAY,7,7D,5,507,Cluster 25,007901 1,007901,Precinct 81,,401996,136793,38.8989860818,-76.9769900539,959011986,
404105,139186,20055568,2020/04/06 16:22:48+00,2020/04/06 15:30:15+00,2020/04/06 16:23:07+00,2400 BLOCK OF MARKET STREET NE,THEFT F/AUTO,OTHERS,DAY,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,,404105,139186,38.9205357239,-76.952663139,959012016,
400594,139371,20055902,2020/04/07 11:11:21+00,2020/04/03 12:19:26+00,2020/04/07 11:00:44+00,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,THEFT/OTHER,OTHERS,DAY,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,,400594,139371,38.9222116506,-76.9931501206,959012017,
397318,139543,20055937,2020/04/07 14:30:22+00,2020/03/30 16:39:08+00,2020/03/30 21:43:38+00,1300 - 1399 BLOCK OF EUCLID STREET NW,THEFT/OTHER,OTHERS,DAY,1,1B,3,304,Cluster 2,003600 1,003600,Precinct 23,,397318,139543,38.9237571897,-77.0309289143,959012018,
401420,137226,20057254,2020/04/10 13:03:23+00,2020/04/08 15:30:38+00,2020/04/08 19:15:51+00,1300 - 1399 BLOCK OF HOLBROOK STREET NE,THEFT F/AUTO,OTHERS,DAY,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,,401420,137226,38.9028878194,-76.9836293034,959012019,
401364,136609,20179743,2020/12/20 01:01:08+00,2020/12/19 23:49:23+00,2020/12/20 00:41:50+00,1423 - 1479 BLOCK OF F STREET NE,THEFT/OTHER,OTHERS,EVENING,6,6A,1,104,Cluster 25,008001 1,008001,Precinct 81,,401364,136609,38.8973297511,-76.9842761335,959012023,
399333,129102,20180799,2020/12/22 07:24:19+00,2020/12/21 12:25:56+00,2020/12/21 21:00:05+00,4037 - 4199 BLOCK OF SOUTH CAPITOL STREET,THEFT F/AUTO,OTHERS,MIDNIGHT,8,8D,7,708,Cluster 39,009807 1,009807,Precinct 124,,399333,129102,38.8297043853,-77.0076817348,959012024,
402527,132058,20050851,2020/03/26 00:42:00+00,2020/03/25 22:00:02+00,2020/03/25 23:22:11+00,2400 - 2499 BLOCK OF AINGER PLACE SE,MOTOR VEHICLE THEFT,OTHERS,EVENING,8,8B,7,702,Cluster 36,007408 2,007408,Precinct 115,,402527,132058,38.8563299741,-76.9708860793,959012067,
406714,135655,20051452,2020/03/27 14:27:20+00,2020/03/27 01:00:34+00,2020/03/27 09:00:44+00,1 - 84 BLOCK OF 55TH STREET SE,THEFT F/AUTO,OTHERS,DAY,7,7C,6,604,Cluster 33,009903 2,009903,Precinct 105,,406714,135655,38.8887111884,-76.9226119508,959012068,
398640,137185,20054538,2020/04/04 01:59:43+00,2020/04/04 01:13:23+00,2020/04/04 01:59:53+00,300 - 399 BLOCK OF K STREET NW,ASSAULT W/DANGEROUS WEAPON,KNIFE,EVENING,6,6E,1,101,Cluster 8,004703 4,004703,Precinct 1,MOUNT VERNON TRIANGLE CID,398640,137185,38.9025185718,-77.0156788959,959012069,
398099,138672,20054893,2020/04/05 00:41:36+00,2020/04/02 21:40:37+00,2020/04/02 21:45:54+00,1900 - 1999 BLOCK OF 7TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,306,Cluster 3,004801 2,004801,Precinct 137,,398099,138672,38.9159129746,-77.0219199846,959012070,
396455,139555,20056090,2020/04/08 21:15:49+00,2020/04/07 21:14:58+00,2020/04/07 21:56:50+00,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,THEFT/OTHER,OTHERS,EVENING,1,1C,3,303,Cluster 1,003802 2,003802,Precinct 35,ADAMS MORGAN,396455,139555,38.9238622318,-77.0408811202,959012071,
401605,135773,20056174,2020/04/08 01:55:36+00,2020/04/08 00:27:04+00,2020/04/08 01:47:53+00,1600 - 1699 BLOCK OF EAST CAPITOL STREET,ROBBERY,OTHERS,EVENING,7,7D,1,108,Cluster 26,008002 1,008002,Precinct 86,,401605,135773,38.889798348,-76.9814998961,959012072,
398779,134606,20181250,2020/12/23 17:37:06+00,2020/12/23 03:40:32+00,2020/12/23 04:00:51+00,200 - 299 BLOCK OF I STREET SW,THEFT/OTHER,OTHERS,DAY,6,6D,1,105,Cluster 9,010500 3,010500,Precinct 128,SOUTHWEST,398779,134606,38.8792861823,-77.0140718374,959012073,
404247,132656,20183298,2020/12/28 08:41:17+00,2020/12/28 04:47:42+00,,3800 - 3899 BLOCK OF SUITLAND ROAD SE,ROBBERY,GUN,MIDNIGHT,7,7B,6,606,Cluster 35,007603 3,007603,Precinct 110,,404247,132656,38.8617103866,-76.9510660284,959012074,
405836,136773,20091626,2020/06/23 01:58:57+00,2020/06/22 21:55:14+00,2020/06/23 00:15:49+00,4800 - 4899 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,SEX ABUSE,OTHERS,EVENING,7,7C,6,602,Cluster 31,007804 1,007804,Precinct 98,,405836,136773,38.8987888082,-76.9327226028,959012075,
401165,139245,20094383,2020/06/29 02:46:45+00,2020/06/28 23:32:38+00,,1326 - 1399 BLOCK OF BRYANT STREET NE,THEFT/OTHER,OTHERS,EVENING,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,,401165,139245,38.9210760304,-76.9865656861,959012076,
397423,139469,20096476,2020/07/03 22:51:32+00,2020/07/01 15:42:19+00,2020/07/01 18:00:21+00,2500 - 2599 BLOCK OF 13TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,1,1B,3,304,Cluster 2,003600 3,003600,Precinct 23,,397423,139469,38.9230908882,-77.0297177731,959012077,
397700,139035,20096706,2020/07/04 09:18:28+00,2020/07/04 07:48:22+00,,1000 - 1099 BLOCK OF W STREET NW,ASSAULT W/DANGEROUS WEAPON,GUN,MIDNIGHT,1,1B,3,305,Cluster 3,004401 3,004401,Precinct 22,,397700,139035,38.9191820445,-77.0265219757,959012078,
399504,130366,20098196,2020/07/07 18:49:42+00,2020/06/26 08:30:09+00,2020/07/07 14:00:12+00,100 - 199 BLOCK OF TRENTON PLACE SE,MOTOR VEHICLE THEFT,OTHERS,DAY,8,8C,7,707,Cluster 39,010400 1,010400,Precinct 124,,399504,130366,38.8410911879,-77.0057132656,959012079,
400637,136696,20000842,2020/01/02 17:58:56+00,2020/01/02 13:10:01+00,2020/01/02 14:18:41+00,600 - 699 BLOCK OF 10TH STREET NE,THEFT/OTHER,OTHERS,DAY,6,6A,1,104,Cluster 25,008402 2,008402,Precinct 82,,400637,136696,38.8981143061,-76.9926567353,959012083,
399548,134410,20000902,2020/01/02 17:08:59+00,2020/01/02 12:00:14+00,2020/01/02 16:19:15+00,100 - 149 BLOCK OF L STREET SE,THEFT F/AUTO,OTHERS,DAY,6,8F,1,106,Cluster 27,007202 1,007202,Precinct 131,CAPITOL RIVERFRONT,399548,134410,38.8775212689,-77.0052091017,959012084,
397633,144615,20002037,2020/01/04 08:09:54+00,2020/01/04 07:30:27+00,2020/01/04 07:40:08+00,6500  - 6599 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,MIDNIGHT,4,4A,4,402,Cluster 17,001804 2,001804,Precinct 61,,397633,144615,38.969448089,-77.0273138245,959012085,
398457,139000,20070608,2020/05/11 21:18:04+00,2020/05/08 12:00:06+00,2020/05/08 12:15:14+00,2100 - 2199 BLOCK OF 4TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,306,Cluster 3,003400 1,003400,Precinct 20,,398457,139000,38.9188684083,-77.0177927079,959012089,
397422,140620,20401836,2020/12/01 22:55:52+00,2020/11/24 21:06:00+00,2020/11/24 21:40:00+00,3500 - 3599 BLOCK OF 13TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 42,,397422,140620,38.9334594516,-77.0297336282,959012113,
402137,138433,20144620,2020/10/10 01:50:17+00,2020/10/08 20:00:41+00,2020/10/09 16:00:49+00,1723 - 1799 BLOCK OF BLADENSBURG ROAD NE,THEFT F/AUTO,OTHERS,EVENING,5,5C,5,503,Cluster 23,011100 3,011100,Precinct 72,,402137,138433,38.9137594407,-76.9753594988,959012120,
396388,138837,20145810,2020/10/12 04:52:40+00,2020/10/12 04:06:07+00,2020/10/12 04:53:15+00,2000 - 2099 BLOCK OF 18TH STREET NW,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,1,1C,3,303,Cluster 1,003801 2,003801,Precinct 24,ADAMS MORGAN,396388,138837,38.9173939826,-77.0416499898,959012121,
398738,141588,20146021,2020/10/12 18:55:32+00,2020/10/12 16:44:00+00,2020/10/12 17:15:39+00,200  - 299 BLOCK OF UPSHUR STREET NW,ASSAULT W/DANGEROUS WEAPON,KNIFE,DAY,4,4C,4,407,Cluster 18,002301 2,002301,Precinct 46,,398738,141588,38.9421823572,-77.0145571876,959012122,
396705,140274,20105294,2020/07/23 11:22:34+00,2020/07/23 10:30:29+00,2020/07/23 10:45:17+00,3140 - 3172 BLOCK OF MOUNT PLEASANT STREET NW,THEFT/OTHER,OTHERS,DAY,1,1D,3,302,Cluster 2,002702 1,002702,Precinct 39,,396705,140274,38.9303401818,-77.0380015594,959012123,
