X,Y,CCN,REPORT_DAT,START_DATE,END_DATE,BLOCK,OFFENSE,METHOD,SHIFT,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,BID,XBLOCK,YBLOCK,LATITUDE,LONGITUDE,OBJECTID,OCTO_RECORD_ID
396141,139747,12162786,2012/11/19 19:03:00+00,2012/11/19 05:00:00+00,2012/11/19 16:21:00+00,2800 - 2803 BLOCK OF ADAMS MILL ROAD NW,MOTOR VEHICLE THEFT,OTHERS,DAY,1,1C,3,303,Cluster 1,003900 2,003900,Precinct 35,,396141,139747,38.9255905058,-77.044503263,959472314,
398116,139949,12162791,2012/11/19 18:17:00+00,2012/11/19 18:17:00+00,2012/11/19 18:17:00+00,500 - 699 BLOCK OF HARVARD STREET NW,THEFT F/AUTO,OTHERS,DAY,1,1B,3,306,Cluster 2,003400 2,003400,Precinct 37,,398116,139949,38.9274166392,-77.0217274662,959472315,
402263,130963,12162803,2012/11/19 18:07:00+00,2012/11/19 18:07:00+00,2012/11/19 18:07:00+00,3400 - 3431 BLOCK OF 21ST STREET SE,BURGLARY,OTHERS,DAY,8,8B,7,704,Cluster 38,007409 2,007409,Precinct 116,,402263,130963,38.8464664585,-76.9739312626,959472316,
398438,141220,12079078,2012/06/08 10:35:00+00,2012/06/07 16:00:00+00,2012/06/08 10:30:00+00,400  - 499 BLOCK OF RANDOLPH STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,4,4C,4,407,Cluster 18,002301 1,002301,Precinct 45,,398438,141220,38.9388668241,-77.0180168539,959472317,
400790,135269,12079080,2012/06/08 10:34:00+00,2012/06/08 02:30:00+00,2012/06/08 10:30:00+00,1100 - 1199 BLOCK OF SOUTH CAROLINA AVENUE SE,THEFT F/AUTO,OTHERS,MIDNIGHT,6,6B,1,107,Cluster 26,006900 1,006900,Precinct 91,,400790,135269,38.8852592354,-76.9908946092,959472318,
397655,139469,12079095,2012/06/08 12:31:00+00,2012/06/08 13:00:00+00,2012/06/08 13:05:00+00,2500 - 2599 BLOCK OF 11TH STREET NW,THEFT/OTHER,OTHERS,DAY,1,1B,3,304,Cluster 2,003600 3,003600,Precinct 23,,397655,139469,38.923091538,-77.0270423664,959472319,
397162,140182,12079105,2012/06/08 12:10:00+00,2012/06/06 10:09:00+00,2012/06/08 12:10:00+00,3100 - 3299 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,DAY,1,1A,3,302,Cluster 2,003000 1,003000,Precinct 39,,397162,140182,38.9295130123,-77.0327305535,959472320,
399275,143187,12079110,2012/06/08 12:14:00+00,2012/05/05 20:00:00+00,2012/06/01 18:00:00+00,1  - 31 BLOCK OF KENNEDY STREET NE,THEFT/OTHER,OTHERS,DAY,4,4B,4,406,Cluster 17,009505 3,009505,Precinct 65,,399275,143187,38.9565871968,-77.0083645752,959472321,
396835,139570,12079119,2012/06/08 12:15:00+00,2012/06/06 23:00:00+00,2012/06/08 12:15:00+00,2600 - 2699 BLOCK OF 16TH STREET NW,THEFT F/AUTO,OTHERS,DAY,1,1C,3,304,Cluster 1,003800 3,003800,Precinct 35,,396835,139570,38.9239988074,-77.0364990105,959472322,
404579,137347,12079127,2012/06/08 12:44:00+00,2012/06/08 12:00:00+00,2012/06/08 12:10:00+00,3500 - 3899 BLOCK OF JAY STREET NE,THEFT/OTHER,OTHERS,DAY,7,7D,6,601,Cluster 30,009602 1,009602,Precinct 100,,404579,137347,38.9039670503,-76.9472094663,959472323,
400530,132799,12079130,2012/06/08 13:33:00+00,2012/06/08 12:00:00+00,2012/06/08 12:30:00+00,2400 - 2499 BLOCK OF SHANNON PLACE SE,MOTOR VEHICLE THEFT,OTHERS,DAY,8,8A,7,703,Cluster 37,007401 1,007401,Precinct 119,,400530,132799,38.8630086846,-76.9938932245,959472324,
400350,128897,12084214,2012/06/17 17:48:00+00,2012/06/17 17:00:00+00,2012/06/17 17:50:00+00,785 - 4375 BLOCK OF BARNABY ROAD SE,THEFT/OTHER,OTHERS,DAY,8,8D,7,706,Cluster 39,009811 2,009811,Precinct 125,,400350,128897,38.8278578329,-76.9959692089,959472325,
397745,136610,12084219,2012/06/17 16:39:00+00,2012/06/17 16:45:00+00,2012/06/17 17:30:00+00,10TH STREET NW AND F STREET NW,THEFT/OTHER,OTHERS,DAY,2,2C,1,101,Cluster 8,005800 1,005800,Precinct 129,DOWNTOWN,397745,136610,38.8973369255,-77.0259951047,959472326,
396835,139429,12084224,2012/06/17 18:00:00+00,2012/06/17 04:01:00+00,2012/06/17 15:30:00+00,16TH STREET NW AND KALORAMA ROAD NW,THEFT F/AUTO,OTHERS,DAY,1,1C,3,305,Cluster 2,003700 3,003700,Precinct 23,,396835,139429,38.9227286344,-77.0364983604,959472327,
399306,138509,12084230,2012/06/17 18:49:00+00,2012/06/17 18:49:00+00,2012/06/17 18:49:00+00,1800 - 1819 BLOCK OF LINCOLN ROAD NE,THEFT F/AUTO,OTHERS,DAY,5,5E,5,502,Cluster 21,008701 1,008701,Precinct 75,,399306,138509,38.9144463982,-77.0080021864,959472328,
397229,138975,12084247,2012/06/17 19:27:00+00,2012/06/17 19:20:00+00,2012/06/17 19:30:00+00,2100 - 2199 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,305,Cluster 3,004300 1,004300,Precinct 22,,397229,138975,38.918640186,-77.0319529725,959472329,
397609,137532,12084253,2012/06/17 19:45:00+00,2012/06/15 21:30:00+00,2012/06/17 19:30:00+00,1100 - 1199 BLOCK OF M STREET NW,MOTOR VEHICLE THEFT,OTHERS,EVENING,2,2F,3,308,Cluster 8,005002 4,005002,Precinct 17,,397609,137532,38.90564227,-77.0275660899,959472330,
402904,132006,12153869,2012/11/01 04:46:00+00,2012/11/01 04:46:00+00,2012/11/01 04:46:00+00,2801 - 2913 BLOCK OF NAYLOR ROAD SE,ROBBERY,OTHERS,MIDNIGHT,8,8B,6,606,Cluster 36,007502 2,007502,Precinct 134,,402904,132006,38.855860372,-76.9665428294,959472331,
403053,140739,12153892,2012/11/01 06:29:00+00,2012/11/01 05:00:00+00,2012/11/01 05:30:00+00,3000 - 3133 BLOCK OF RHODE ISLAND AVENUE NE,THEFT/OTHER,OTHERS,MIDNIGHT,5,5C,5,503,Cluster 24,011100 2,011100,Precinct 69,,403053,140739,38.9345299173,-76.9647873815,959472332,
397752,145718,12153918,2012/11/01 07:27:00+00,2012/11/01 07:19:00+00,2012/11/01 07:20:00+00,809  - 1099 BLOCK OF GERANIUM STREET NW,ASSAULT W/DANGEROUS WEAPON,GUN,MIDNIGHT,4,4B,4,401,Cluster 17,010300 2,010300,Precinct 63,,397752,145718,38.9793844798,-77.02594425,959472333,
396612,138916,12153934,2012/11/01 09:40:00+00,2012/11/01 07:00:00+00,2012/11/01 09:40:00+00,1700 - 1799 BLOCK OF V STREET NW,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,1,1C,3,301,Cluster 6,004201 2,004201,Precinct 24,,396612,138916,38.9181065326,-77.0390674348,959472334,
397085,142263,12153940,2012/11/01 09:39:00+00,2012/11/01 02:00:00+00,2012/11/01 09:30:00+00,1400  - 1499 BLOCK OF DECATUR STREET NW,BURGLARY,OTHERS,MIDNIGHT,4,4C,4,404,Cluster 18,002501 2,002501,Precinct 48,,397085,142263,38.948259018,-77.0336274325,959472335,
405082,136006,12153946,2012/11/01 11:10:00+00,2012/10/31 18:00:00+00,2012/11/01 10:40:00+00,4200 - 4299 BLOCK OF BLAINE STREET NE,MOTOR VEHICLE THEFT,OTHERS,DAY,7,7D,6,603,Cluster 32,009603 1,009603,Precinct 102,,405082,136006,38.8918840754,-76.9414203847,959472336,
404780,137530,12153966,2012/11/01 12:31:00+00,2012/11/01 03:30:00+00,2012/11/01 10:45:00+00,4000 - 4199 BLOCK OF MEADE STREET NE,MOTOR VEHICLE THEFT,OTHERS,DAY,7,7D,6,601,Cluster 29,009601 1,009601,Precinct 92,,404780,137530,38.9056145081,-76.9448908974,959472337,
397431,138792,12153994,2012/11/01 13:58:00+00,2012/10/31 12:00:00+00,2012/10/31 14:00:00+00,U STREET NW AND 13TH STREET NW,THEFT F/AUTO,OTHERS,DAY,1,1B,3,305,Cluster 3,004400 2,004400,Precinct 22,,397431,138792,38.9169922756,-77.0296229843,959472338,
401064,129644,12153998,2012/11/01 14:00:00+00,2012/10/25 03:24:00+00,2012/10/25 03:27:00+00,1000 - 1389 BLOCK OF BARNABY TERRACE SE,ASSAULT W/DANGEROUS WEAPON,OTHERS,DAY,8,8E,7,706,Cluster 39,009700 1,009700,Precinct 121,,401064,129644,38.834586581,-76.9877452403,959472339,
397953,140415,12154013,2012/11/01 14:40:00+00,2012/11/01 14:15:00+00,2012/11/01 14:24:00+00,3301 - 3399 BLOCK OF GEORGIA AVENUE NW,THEFT/OTHER,OTHERS,DAY,1,1A,4,409,Cluster 2,003100 1,003100,Precinct 38,,397953,140415,38.9316141467,-77.0236086739,959472340,
400211,132550,12154024,2012/11/01 14:30:00+00,2012/11/01 14:00:00+00,2012/11/01 14:30:00+00,1100 - 1237 BLOCK OF SUMNER ROAD SE,ROBBERY,OTHERS,DAY,8,8C,7,703,Cluster 37,007401 1,007401,Precinct 119,,400211,132550,38.8607657229,-76.9975688884,959472341,
396141,139747,12159194,2012/11/12 02:30:00+00,2012/11/10 21:30:00+00,2012/11/12 01:30:00+00,2800 - 2803 BLOCK OF ADAMS MILL ROAD NW,THEFT F/AUTO,OTHERS,EVENING,1,1C,3,303,Cluster 1,003900 2,003900,Precinct 35,,396141,139747,38.9255905058,-77.044503263,959472342,
397863,138792,12159199,2012/11/12 02:00:00+00,2012/11/12 01:00:00+00,2012/11/12 01:47:00+00,900 - 931 BLOCK OF U STREET NW,BURGLARY,OTHERS,EVENING,1,1B,3,305,Cluster 3,004400 2,004400,Precinct 137,,397863,138792,38.9169934322,-77.0246416186,959472343,
396217.890000001,138008.23,12159203,2012/11/12 02:20:00+00,2012/11/11 19:30:00+00,2012/11/12 02:10:00+00,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,THEFT F/AUTO,OTHERS,EVENING,2,2B,2,208,Cluster 6,005500 1,005500,Precinct 14,DUPONT CIRCLE,396217.89,138008.23,38.9099274291,-77.0436069637,959472344,
399488,129856,12159238,2012/11/12 06:20:00+00,2012/11/11 23:30:00+00,2012/11/12 04:55:00+00,3720 - 3749 BLOCK OF 1ST STREET SE,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,8,8C,7,707,Cluster 39,009803 3,009803,Precinct 124,,399488,129856,38.8364968682,-77.005897185,959472345,
402411,131808,12159248,2012/11/12 02:46:00+00,2012/11/12 02:46:00+00,2012/11/12 02:46:00+00,2300 - 2499 BLOCK OF HARTFORD STREET SE,SEX ABUSE,OTHERS,EVENING,8,8B,7,702,Cluster 36,007408 1,007408,Precinct 115,,402411,131808,38.8540781928,-76.9722234078,959472346,
399226,137726,12159277,2012/11/12 07:55:00+00,2012/11/12 05:30:00+00,2012/11/12 07:50:00+00,NEW YORK AVENUE NE AND NORTH CAPITOL STREET NE,THEFT F/AUTO,OTHERS,MIDNIGHT,6,6C,5,506,Cluster 25,010600 2,010600,Precinct 83,NOMA,399226,137726,38.9073928007,-77.0089237461,959472347,
397349,137532,12159286,2012/11/12 07:37:00+00,2012/11/12 07:37:00+00,2012/11/12 07:37:00+00,1300 - 1399 BLOCK OF M STREET NW,ROBBERY,OTHERS,MIDNIGHT,2,2F,3,307,Cluster 8,005002 2,005002,Precinct 17,,397349,137532,38.9056415243,-77.0305636569,959472348,
397229,138854,12159301,2012/11/12 10:11:00+00,2012/11/12 09:00:00+00,2012/11/12 10:11:00+00,2000 - 2099 BLOCK OF 14TH STREET NW,BURGLARY,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,004300 1,004300,Precinct 22,,397229,138854,38.9175501783,-77.0319524842,959472349,
396104,138583,12159307,2012/11/12 11:12:00+00,2012/11/12 11:12:00+00,2012/11/12 11:12:00+00,20TH STREET NW AND FLORIDA AVENUE NW,THEFT F/AUTO,OTHERS,MIDNIGHT,1,1C,3,303,Cluster 1,004002 3,004002,Precinct 25,DUPONT CIRCLE,396104,138583,38.9151046534,-77.0449233534,959472350,
400846,135618,12159313,2012/11/12 12:44:00+00,2012/11/12 09:30:00+00,2012/11/12 12:30:00+00,100 - 199 BLOCK OF 12TH STREET SE,THEFT/OTHER,OTHERS,DAY,6,6B,1,107,Cluster 26,006700 2,006700,Precinct 88,,400846,135618,38.8884031078,-76.9902487341,959472351,
397188,139854,12159356,2012/11/12 14:59:00+00,2012/11/12 14:59:00+00,2012/11/12 14:59:00+00,HARVARD STREET NW AND 14TH STREET NW,THEFT F/AUTO,OTHERS,DAY,1,1A,3,304,Cluster 2,002802 1,002802,Precinct 36,,397188,139854,38.9265583697,-77.0324293526,959472352,
402239,131326,12159363,2012/11/12 15:47:00+00,2012/11/12 03:30:00+00,2012/11/12 13:00:00+00,3300 3328  BLOCK OF 22ND STREET SE,MOTOR VEHICLE THEFT,OTHERS,DAY,8,8E,7,704,Cluster 38,007403 1,007403,Precinct 116,,402239,131326,38.849736583,-76.9742065502,959472353,
399623,130272,12159371,2012/11/12 16:00:00+00,2012/11/12 15:30:00+00,2012/11/12 15:45:00+00,3500 3511  BLOCK OF MARTIN LUTHER KING JR AVENUE SE,THEFT F/AUTO,OTHERS,DAY,8,8C,7,707,Cluster 39,010400 1,010400,Precinct 124,,399623,130272,38.8402444527,-77.0043424911,959472354,
394110,138372,12159375,2012/11/12 14:43:00+00,2012/11/09 20:00:00+00,2012/11/12 14:30:00+00,1680 - 1699 BLOCK OF 34TH STREET NW,THEFT/OTHER,OTHERS,DAY,2,2E,2,206,Cluster 4,000202 1,000202,Precinct 6,,394110,138372,38.9131927937,-77.0679136222,959472355,
399081,139151,12149364,2012/10/22 19:28:00+00,2012/10/22 14:45:00+00,2012/10/22 18:03:00+00,1 - 99 BLOCK OF ADAMS STREET NW,BURGLARY,OTHERS,EVENING,5,5E,3,306,Cluster 21,003301 1,003301,Precinct 135,,399081,139151,38.9202295396,-77.0105974145,959472356,
402412,140979,12149368,2012/10/22 19:15:00+00,2012/10/22 15:10:00+00,2012/10/22 17:45:00+00,3800 - 3899 BLOCK OF 24TH STREET NE,BURGLARY,OTHERS,EVENING,5,5C,5,503,Cluster 24,009400 3,009400,Precinct 69,,402412,140979,38.9366939026,-76.9721796879,959472357,
397497.210000001,137185.879999999,12149383,2012/10/22 20:57:00+00,2012/10/17 13:45:00+00,2012/10/17 14:30:00+00,1200 - 1299 BLOCK OF K STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2F,2,209,Cluster 8,010100 1,010100,Precinct 129,DOWNTOWN,397497.21,137185.88,38.9025239882,-77.0288536671,959472358,
399958,137698,12149387,2012/10/22 21:14:00+00,2012/10/22 13:30:00+00,2012/10/22 21:14:00+00,4TH STREET NE AND FLORIDA AVENUE NE,THEFT F/AUTO,OTHERS,EVENING,6,6C,5,506,Cluster 25,010600 2,010600,Precinct 83,,399958,137698,38.9071409068,-77.0004842326,959472359,
392607,143559,12154049,2012/11/01 15:48:00+00,2012/11/01 15:48:00+00,2012/11/01 15:48:00+00,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,THEFT/OTHER,OTHERS,DAY,3,3E,2,202,Cluster 11,001001 1,001001,Precinct 31,,392607,143559,38.9599074542,-77.0852995778,959472360,
395765,137231,12154061,2012/11/01 16:49:00+00,2012/11/01 01:30:00+00,2012/11/01 13:00:00+00,1000 - 1099 BLOCK OF 22ND STREET NW,MOTOR VEHICLE THEFT,OTHERS,DAY,2,2A,2,207,Cluster 6,010700 1,010700,Precinct 4,,395765,137231,38.9029238062,-77.0488239002,959472361,
400233,136927,12154095,2012/11/01 17:31:00+00,2012/11/01 17:31:00+00,2012/11/01 17:31:00+00,600 - 699 BLOCK OF H STREET NE,THEFT/OTHER,OTHERS,DAY,6,6C,1,104,Cluster 25,008302 1,008302,Precinct 83,,400233,136927,38.9001954371,-76.9973139237,959472362,
405450,137846,12154100,2012/11/01 17:40:00+00,2012/10/31 22:00:00+00,2012/11/01 15:00:00+00,1300 - 1499 BLOCK OF KENILWORTH AVENUE NE,THEFT F/AUTO,OTHERS,DAY,7,7D,6,602,Cluster 31,009601 1,009601,Precinct 92,,405450,137846,38.9084572461,-76.9371638944,959472363,
398718,142950,12154121,2012/11/01 18:41:00+00,2012/11/01 12:00:00+00,2012/11/01 18:40:00+00,200  - 299 BLOCK OF INGRAHAM STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4D,4,403,Cluster 18,002102 4,002102,Precinct 57,,398718,142950,38.9544516017,-77.0147904333,959472364,
395861,137976,12154140,2012/11/01 19:00:00+00,2012/11/01 01:00:00+00,2012/11/01 02:00:00+00,2100 - 2199 BLOCK OF P STREET NW,THEFT/OTHER,OTHERS,DAY,2,2B,2,208,Cluster 6,005500 4,005500,Precinct 14,DUPONT CIRCLE,395861,137976,38.909635482,-77.0477216383,959472365,
399495,138792,12154148,2012/11/01 18:30:00+00,2012/11/01 18:30:00+00,2012/11/01 18:30:00+00,100 - 140 BLOCK OF U STREET NE,BURGLARY,OTHERS,DAY,5,5E,5,502,Cluster 21,008701 2,008701,Precinct 75,,399495,138792,38.9169958853,-77.0058231248,959472366,
394913,137487,12154191,2012/11/01 21:18:00+00,2012/11/01 21:18:00+00,2012/11/01 21:18:00+00,2900 - 2999 BLOCK OF M STREET NW,ROBBERY,KNIFE,EVENING,2,2E,2,206,Cluster 4,000100 4,000100,Precinct 5,GEORGETOWN,394913,137487,38.905225426,-77.0586482171,959472367,
406429,136659,12154197,2012/11/01 20:34:00+00,2012/11/01 20:34:00+00,2012/11/01 20:34:00+00,600 - 699 BLOCK OF DIVISION AVENUE NE,ASSAULT W/DANGEROUS WEAPON,KNIFE,EVENING,7,7C,6,608,Cluster 31,007804 2,007804,Precinct 97,,406429,136659,38.8977577185,-76.9258875697,959472368,
400387,137463,12154229,2012/11/01 22:12:00+00,2012/11/01 22:12:00+00,2012/11/01 22:12:00+00,700 - 799 BLOCK OF FLORIDA AVENUE NE,THEFT/OTHER,OTHERS,EVENING,6,6C,5,501,Cluster 25,010600 1,010600,Precinct 83,,400387,137463,38.9050238607,-76.9955382751,959472369,
400436,135710,12154253,2012/11/01 22:32:00+00,2012/11/01 12:30:00+00,2012/11/01 22:00:00+00,1 - 99 BLOCK OF 8TH STREET SE,BURGLARY,OTHERS,EVENING,6,6B,1,107,Cluster 26,006600 1,006600,Precinct 89,,400436,135710,38.8892321773,-76.9949744665,959472370,
400616,137337,12154272,2012/11/01 23:21:00+00,2012/11/01 22:30:00+00,2012/11/01 22:30:00+00,908 - 1006 BLOCK OF FLORIDA AVENUE NE,THEFT/OTHER,OTHERS,EVENING,6,6A,5,506,Cluster 25,008410 1,008410,Precinct 82,,400616,137337,38.9038886778,-76.9928982461,959472371,
401996,136793,12154281,2012/11/01 23:23:00+00,2012/11/01 23:15:00+00,2012/11/01 23:23:00+00,1800 - 1869 BLOCK OF BENNING ROAD NE,ROBBERY,OTHERS,EVENING,6,6A,5,507,Cluster 25,007901 1,007901,Precinct 81,,401996,136793,38.8989860818,-76.9769900539,959472372,
401014,134725,12154285,2012/11/02 00:14:00+00,2012/11/01 10:30:00+00,2012/11/01 21:20:00+00,700 799  BLOCK OF 13TH STREET SE,MOTOR VEHICLE THEFT,OTHERS,EVENING,6,6B,1,106,Cluster 26,007100 2,007100,Precinct 91,,401014,134725,38.8803584438,-76.9883136302,959472373,
397805,140555,12154293,2012/11/02 00:02:00+00,2012/11/02 00:02:00+00,2012/11/02 00:02:00+00,700 - 899 BLOCK OF PARK ROAD NW,THEFT/OTHER,OTHERS,EVENING,1,1A,4,409,Cluster 2,003100 1,003100,Precinct 38,,397805,140555,38.9328749521,-77.0253160507,959472374,
398098,136808,12154337,2012/11/02 01:07:00+00,2012/11/02 00:34:00+00,2012/11/02 00:45:00+00,700 - 799 BLOCK OF 7TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2C,1,101,Cluster 8,005800 1,005800,Precinct 129,DOWNTOWN,398098,136808,38.8991214156,-77.0219263529,959472375,
397423,139598,12154364,2012/11/02 03:20:00+00,2012/11/01 16:00:00+00,2012/11/01 23:00:00+00,2600 - 2699 BLOCK OF 13TH STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,1,1B,3,304,Cluster 2,003600 2,003600,Precinct 36,,397423,139598,38.9242529614,-77.0297182574,959472376,
398555,133905,12154394,2012/11/02 04:10:00+00,2012/11/02 03:52:00+00,2012/11/02 03:56:00+00,300 - 399 BLOCK OF O STREET SW,ROBBERY,GUN,MIDNIGHT,6,6D,1,105,Cluster 9,011000 1,011000,Precinct 127,,398555,133905,38.8729709571,-77.0166519293,959472377,
402332,130674,12154429,2012/11/02 07:30:00+00,2012/11/02 05:47:00+00,2012/11/02 06:15:00+00,2100 - 2298 BLOCK OF MISSISSIPPI AVENUE SE,MOTOR VEHICLE THEFT,OTHERS,MIDNIGHT,8,8B,7,704,Cluster 38,007409 3,007409,Precinct 116,,402332,130674,38.8438628385,-76.9731373935,959472378,
401965,133728,12154445,2012/11/02 07:25:00+00,2012/11/02 02:30:00+00,2012/11/02 03:30:00+00,1500 - 1599 BLOCK OF 19TH STREET SE,ASSAULT W/DANGEROUS WEAPON,OTHERS,MIDNIGHT,8,8A,6,607,Cluster 34,007601 3,007601,Precinct 140,,401965,133728,38.8713754617,-76.9773561871,959472379,
397609,138056,12154478,2012/11/02 12:02:00+00,2012/11/02 06:02:00+00,2012/11/02 12:00:00+00,1100 - 1199 BLOCK OF RHODE ISLAND AVENUE NW,THEFT F/AUTO,OTHERS,DAY,2,2F,3,307,Cluster 7,005001 1,005001,Precinct 16,,397609,138056,38.9103626428,-77.0275679142,959472380,
397752,141730,12149445,2012/10/22 22:46:00+00,2012/10/22 11:30:00+00,2012/10/22 22:30:00+00,4300  - 4399 BLOCK OF GEORGIA AVENUE NW,BURGLARY,OTHERS,EVENING,4,4C,4,404,Cluster 18,002501 1,002501,Precinct 48,,397752,141730,38.9434595642,-77.0259311761,959472381,
395883,139183,12149452,2012/10/23 03:15:00+00,2012/10/13 17:00:00+00,2012/10/22 23:00:00+00,2000 - 2039 BLOCK OF BELMONT ROAD NW,BURGLARY,OTHERS,MIDNIGHT,1,1C,3,303,Cluster 1,004001 3,004001,Precinct 25,,395883,139183,38.9205086428,-77.0474752212,959472382,
396293,138007,12149458,2012/10/22 23:16:00+00,2012/10/22 23:16:00+00,2012/10/22 23:16:00+00,11- 15 BLOCK OF DUPONT CIRCLE NW,THEFT/OTHER,OTHERS,EVENING,2,2B,2,208,Cluster 6,005500 1,005500,Precinct 14,,396293,138007,38.9099166688,-77.0427409541,959472383,
396537,140010,12149461,2012/10/22 23:01:00+00,2012/10/22 12:30:00+00,2012/10/22 22:30:00+00,1600 - 1899 BLOCK OF HOBART STREET NW,BURGLARY,OTHERS,EVENING,1,1D,3,302,Cluster 2,002702 2,002702,Precinct 39,,396537,140010,38.9279613421,-77.0399377877,959472384,
396019,138306,12149470,2012/10/22 23:48:00+00,2012/10/22 14:00:00+00,2012/10/22 23:40:00+00,2002 - 2099 BLOCK OF R STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2B,2,208,Cluster 6,005500 1,005500,Precinct 14,,396019,138306,38.9126089638,-77.0459018511,959472385,
406673,136234,12149520,2012/10/23 01:00:00+00,2012/10/23 01:00:00+00,2012/10/23 01:00:00+00,300 - 399 BLOCK OF 54TH STREET NE,SEX ABUSE,OTHERS,EVENING,7,7C,6,608,Cluster 31,007808 1,007808,Precinct 96,,406673,136234,38.8939273463,-76.9230789083,959472386,
397267,144668,12149540,2012/10/23 01:49:00+00,2012/10/22 21:49:00+00,2012/10/23 00:49:00+00,1300  - 1399 BLOCK OF VAN BUREN STREET NW,THEFT/OTHER,OTHERS,EVENING,4,4A,4,401,Cluster 17,001804 1,001804,Precinct 61,,397267,144668,38.9699244629,-77.0315374659,959472387,
395355,137319,12149544,2012/10/23 01:34:00+00,2012/10/23 00:24:00+00,2012/10/23 00:25:00+00,2500 - 2516 BLOCK OF PENNSYLVANIA AVENUE NW,ROBBERY,GUN,EVENING,2,2A,2,207,Cluster 5,005600 1,005600,Precinct 4,,395355,137319,38.9037144701,-77.0535512473,959472388,
396963,138916,12149559,2012/10/23 03:12:00+00,2012/10/23 03:12:00+00,2012/10/23 03:12:00+00,1500 - 1509 BLOCK OF V STREET NW,ROBBERY,GUN,MIDNIGHT,1,1B,3,301,Cluster 6,004300 1,004300,Precinct 22,,396963,138916,38.9181078157,-77.0350200121,959472389,
401560,137150,12149562,2012/10/23 03:47:00+00,2012/10/23 03:47:00+00,2012/10/23 03:47:00+00,900 - 999 BLOCK OF BLADENSBURG ROAD NE,THEFT/OTHER,OTHERS,MIDNIGHT,5,5D,5,506,Cluster 23,008802 2,008802,Precinct 77,,401560,137150,38.9022029472,-76.9820154637,959472390,
398596,137320,12149569,2012/10/23 04:11:00+00,2012/10/23 00:15:00+00,2012/10/23 03:00:00+00,L STREET NW AND 4TH STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,6,6E,1,102,Cluster 8,004701 2,004701,Precinct 1,MOUNT VERNON TRIANGLE CID,398596,137320,38.9037346303,-77.0161864302,959472391,
401681,131927,12149600,2012/10/23 04:49:00+00,2012/10/23 04:49:00+00,2012/10/23 04:49:00+00,1600 - 1799 BLOCK OF GAINESVILLE STREET SE,BURGLARY,OTHERS,MIDNIGHT,8,8B,7,702,Cluster 37,007407 1,007407,Precinct 118,,401681,131927,38.8551518938,-76.9806332835,959472392,
399038,144843,12149630,2012/10/23 06:55:00+00,2012/10/23 06:48:00+00,2012/10/23 06:53:00+00,5  - 99 BLOCK OF WHITTIER STREET NW,ROBBERY,GUN,MIDNIGHT,4,4B,4,401,Cluster 19,001702 2,001702,Precinct 63,,399038,144843,38.9715046302,-77.0111012493,959472393,
405613,133963,12149644,2012/10/23 10:00:00+00,2012/10/20 21:15:00+00,2012/10/20 22:30:00+00,4400 - 4499 BLOCK OF BOWEN ROAD SE,THEFT F/AUTO,OTHERS,MIDNIGHT,7,7E,6,604,Cluster 33,007707 2,007707,Precinct 106,,405613,133963,38.8734767176,-76.9353162985,959472394,
397497,142545,12149650,2012/10/23 11:30:00+00,2012/10/22 10:30:00+00,2012/10/23 10:38:00+00,1204  - 1299 BLOCK OF FARRAGUT STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4C,4,404,Cluster 18,002002 3,002002,Precinct 54,,397497,142545,38.950800622,-77.0288756309,959472395,
400866,132842,12149663,2012/10/23 10:58:00+00,2012/10/23 10:58:00+00,2012/10/23 10:58:00+00,1200 - 1299 BLOCK OF MAPLE VIEW PLACE SE,BURGLARY,OTHERS,MIDNIGHT,8,8A,7,701,Cluster 28,007503 1,007503,Precinct 114,,400866,132842,38.8633957798,-76.9900217052,959472396,
397422,140620,12149672,2012/10/23 12:00:00+00,2012/10/23 11:10:00+00,2012/10/23 11:12:00+00,3500 - 3599 BLOCK OF 13TH STREET NW,ROBBERY,KNIFE,DAY,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 42,,397422,140620,38.9334594516,-77.0297336282,959472397,
395963,139110,12149696,2012/10/23 22:00:00+00,2012/10/16 13:00:00+00,2012/10/17 13:00:00+00,2300 - 2399 BLOCK OF 20TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1C,3,303,Cluster 1,004001 3,004001,Precinct 25,,395963,139110,38.9198514063,-77.0465522714,959472398,
